,CA_GM26_1,CA_GM26_10,CA_GM26_11,CA_GM26_12,CA_GM26_2,CA_GM26_3,CA_GM26_4,CA_GM26_5,CA_GM26_6,CA_GM26_7,CA_GM26_8,CA_GM26_9
CA_GM26_1,0.0,1.9489025677876557,2.0267877134724572,1.6585012173561902,1.8047972831813863,1.6950365328545753,1.7550399006818722,1.8003493630998535,1.8014919643839913,1.7090474182958004,1.6941494188719963,0.0
CA_GM26_10,0.0,0.0,1.16315080980568,1.67397643357167,1.67397643357167,2.07944154167984,1.67397643357167,1.67397643357167,1.67397643357167,2.07944154167984,2.07944154167984,0.0
CA_GM26_11,0.0,1.16315080980568,0.0,2.07944154167984,2.77258872223978,2.77258872223978,2.77258872223978,2.77258872223978,2.77258872223978,2.77258872223978,2.77258872223978,0.0
CA_GM26_12,0.0,1.67397643357167,2.07944154167984,0.0,1.38629436111989,1.38629436111989,1.67397643357167,0.980829253011726,1.38629436111989,1.16315080980568,0.980829253011726,0.0
CA_GM26_2,0.0,1.67397643357167,2.77258872223978,1.38629436111989,0.0,0.374693449441411,0.575364144903562,0.826678573184468,0.0645385211375712,0.470003629245736,0.575364144903562,0.0
CA_GM26_3,0.0,2.07944154167984,2.77258872223978,1.38629436111989,0.374693449441411,0.0,0.693147180559945,0.693147180559945,0.374693449441411,0.13353139262452302,0.13353139262452302,0.0
CA_GM26_4,0.0,1.67397643357167,2.77258872223978,1.67397643357167,0.575364144903562,0.693147180559945,0.0,1.16315080980568,0.693147180559945,0.826678573184468,0.826678573184468,0.0
CA_GM26_5,0.0,1.67397643357167,2.77258872223978,0.980829253011726,0.826678573184468,0.693147180559945,1.16315080980568,0.0,0.826678573184468,0.575364144903562,0.693147180559945,0.0
CA_GM26_6,0.0,1.67397643357167,2.77258872223978,1.38629436111989,0.0645385211375712,0.374693449441411,0.693147180559945,0.826678573184468,0.0,0.470003629245736,0.575364144903562,0.0
CA_GM26_7,0.0,2.07944154167984,2.77258872223978,1.16315080980568,0.470003629245736,0.13353139262452302,0.826678573184468,0.575364144903562,0.470003629245736,0.0,0.13353139262452302,0.0
CA_GM26_8,0.0,2.07944154167984,2.77258872223978,0.980829253011726,0.575364144903562,0.13353139262452302,0.826678573184468,0.693147180559945,0.575364144903562,0.13353139262452302,0.0,0.0
CA_GM26_9,0.0,1.948902567787656,2.0267877134724572,1.6585012173561906,1.8047972831813863,1.6950365328545758,1.7550399006818724,1.8003493630998535,1.8014919643839913,1.709047418295801,1.6941494188719965,0.0
